ACTL_FMLY_NUM,AGE,ARPU,AUTR_FAIL_MCNT,AUTR_FAIL_YN,AVG_CALL_FREQ,AVG_CALL_TIME,AVG_STLN_RATE,CB_GUIF_AMT,CB_GUIF_CNT,CNTT_LAMT_CNT,CNTT_LAMT_YN,CPT_LNIF_AMT,CPT_LNIF_BIG,CPT_LNIF_RATIO,CRDT_CARD,CRDT_CARD_CNT,CRDT_GRAD_DIFF,CRDT_LOAN_CNT,CRDT_OCCR_MDIF,CRLN_30OVDU_RATE,CRLN_OVDU_RATE,CRMM_OVDU_AMT,CTCD_OCCR_MDIF,CUST_FMLY_NUM,CUST_JOB_INCM,DTI,FAIL_COUNT,FMLY_CLAM_CNT,FMLY_GDINS_MNPREM,FMLY_PLPY_CNT,FMLY_SVINS_MNPREM,FMLY_TOT_PREM,FYCM_PAID_AMT,GDINS_MON_PREM,HIGH_AMT_RATE,HSHD_INFR_INCM,LAST_CHLD_AGE,LNIF_CNT,LOW_AMT_RATE,LT1Y_CLOD_RATE,LT1Y_CTLT_CNT,LT1Y_CTLT_YN,LT1Y_MXOD_AMT,LT1Y_PEOD_RATE_YN,LT1Y_SLOD_RATE,LT1Y_STLN_AMT,LTST_CRDT_GRAD,L_H_RATE,MATE_JOB_INCM,MAX_MON_PREM,MIN_CNTT_DATE,MOBL_FATY_PRC,MOBL_PRIN,MON_TLFE_AMT,NUM_DAY_SUSP,NUM_DAY_SUSP_YN,OVDU_HIGH_RATE,PREM_OVDU_RATE,SPART_LNIF_CNT,SPART_LNIF_YN,SPTCT_OCCR_MDIF,STLN_REMN_AMT,STRT_CRDT_GRAD,SVINS_MON_PREM,TEL_CNTT_QTR,TEL_OVDU_RATE,TLFE_UNPD_CNT,TOTAL_DELAY_RATE,TOT_CRLN_AMT,TOT_LNIF_AMT,TOT_LOAN_CNT,TOT_PREM,TOT_REPY_AMT,dv_0_1,dv_10_11,dv_10_9,dv_11_10,dv_11_12,dv_12_11,dv_12_13,dv_13_12,dv_13_14,dv_14_13,dv_14_15,dv_15_14,dv_15_16,dv_16_15,dv_16_17,dv_17_16,dv_17_18,dv_18_17,dv_18_19,dv_19_18,dv_19_20,dv_1_0,dv_1_2,dv_20_19,dv_20_21,dv_21_20,dv_21_22,dv_22_21,dv_22_23,dv_23_22,dv_23_24,dv_24_23,dv_24_25,dv_25_24,dv_25_26,dv_26_25,dv_26_27,dv_27_26,dv_27_28,dv_28_27,dv_28_29,dv_29_28,dv_29_30,dv_2_1,dv_2_3,dv_30_29,dv_30_31,dv_31_30,dv_31_32,dv_32_31,dv_32_33,dv_33_32,dv_33_34,dv_34_33,dv_34_35,dv_35_34,dv_35_36,dv_36_35,dv_36_37,dv_37_36,dv_37_38,dv_38_37,dv_38_39,dv_39_38,dv_39_40,dv_3_2,dv_3_4,dv_40_39,dv_40_41,dv_41_40,dv_41_42,dv_42_41,dv_42_43,dv_43_42,dv_43_44,dv_44_43,dv_44_45,dv_45_44,dv_45_46,dv_46_45,dv_46_47,dv_47_46,dv_47_48,dv_48_47,dv_48_49,dv_49_48,dv_49_50,dv_4_3,dv_4_5,dv_50_49,dv_50_51,dv_51_50,dv_51_52,dv_52_51,dv_52_53,dv_53_52,dv_53_54,dv_54_53,dv_54_55,dv_55_54,dv_55_56,dv_56_55,dv_56_57,dv_57_56,dv_57_58,dv_58_57,dv_58_59,dv_59_58,dv_59_60,dv_5_4,dv_5_6,dv_60_59,dv_60_61,dv_61_60,dv_61_62,dv_62_61,dv_62_63,dv_63_62,dv_63_64,dv_64_63,dv_64_65,dv_65_64,dv_65_66,dv_66_65,dv_66_67,dv_67_66,dv_67_68,dv_68_67,dv_68_69,dv_69_68,dv_69_70,dv_6_5,dv_6_7,dv_70_69,dv_70_71,dv_71_70,dv_71_72,dv_72_71,dv_72_73,dv_73_72,dv_7_6,dv_7_8,dv_8_7,dv_8_9,dv_9_10,dv_9_8,SEX_0,SEX_1,SEX_2,TEL_MBSP_GRAD_0,TEL_MBSP_GRAD_E,TEL_MBSP_GRAD_Q,TEL_MBSP_GRAD_R,TEL_MBSP_GRAD_W,CBPT_MBSP_YN_N,CBPT_MBSP_YN_Y,PAYM_METD_0,PAYM_METD_G,PAYM_METD_K,PAYM_METD_O,PAYM_METD_R,LINE_STUS_S,LINE_STUS_U,LT1Y_PEOD_RATE_C_0,LT1Y_PEOD_RATE_C_10,LT1Y_PEOD_RATE_C_20,LT1Y_PEOD_RATE_C_30,LT1Y_PEOD_RATE_C_40,LT1Y_PEOD_RATE_C_50,LT1Y_PEOD_RATE_C_60,LT1Y_PEOD_RATE_C_90,LT1Y_PEOD_RATE_C_91,OCCP_NAME_C_01,OCCP_NAME_C_02,OCCP_NAME_C_03,OCCP_NAME_C_04,OCCP_NAME_C_05,OCCP_NAME_C_06,OCCP_NAME_C_07,OCCP_NAME_C_08,OCCP_NAME_C_09,OCCP_NAME_C_10,OCCP_NAME_C_11,OCCP_NAME_C_12,OCCP_NAME_C_13,OCCP_NAME_C_14,OCCP_NAME_C_15,OCCP_NAME_C_16,MATE_OCCP_NAME_C_01,MATE_OCCP_NAME_C_02,MATE_OCCP_NAME_C_03,MATE_OCCP_NAME_C_04,MATE_OCCP_NAME_C_05,MATE_OCCP_NAME_C_06,MATE_OCCP_NAME_C_07,MATE_OCCP_NAME_C_08,MATE_OCCP_NAME_C_09,MATE_OCCP_NAME_C_10,MATE_OCCP_NAME_C_11,MATE_OCCP_NAME_C_12,MATE_OCCP_NAME_C_13,MATE_OCCP_NAME_C_14,MATE_OCCP_NAME_C_15,MATE_OCCP_NAME_C_16,TARGET
4,30,90000,0,0.0,121,106,0,0,0,0,0.0,0,0,0.0,26,2,0,0,0,0,0,0,13,3,4300,7.675,0,0,790000,9,0,139000000,71000000,300000,1.0,9000,44,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,300000,0,1000000,530000,180000,0,0.0,0.0,0,0,0.0,0,0,0,0,20114,0.0,0,0,0,33001,-0.4,8000000,0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,0.07692307692307693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,0.2307692307692308,0.0006976744186046513,1433.333333333333,560.2605863192183,0.0017848837209302325,7.675,0.0,0.0,0.0,0.0,790000.0,87777.77777777777,3000.0,90000.0,1.139240506329114e-05,9.0,0.0,0.0,139000000.0,1.9577464788732395,0.5107913669064749,236.66666666666663,0.004225352112676056,300000.0,3.3333333333333333e-06,0.0001111111111111111,9000.0,204.54545454545453,0.004888888888888889,44.0,0.022727272727272728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,0.0,0.0,1000000.0,1.8867924528301887,0.53,2.9444444444444446,0.33962264150943394,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1.1415094339622642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20114.0,20114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760330578512396,106.0,33001.0,33001.0,-1.2120844822884156e-05,-5e-08,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,30,70000,0,0.0,140,116,0,0,0,0,0.0,0,0,0.0,765,9,0,0,1,0,0,0,85,1,5300,67.925,240,0,0,0,340000,22000000,0,0,87002.0,5300,0,3,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,340000,0,1000000,550000,120000,240,1.0,0.0,0,0,0.0,0,0,0,340000,20122,0.0,0,0,0,360001,-1.2,22000000,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.0,85.0,0.011764705882352941,9.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,0.00042857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.011764705882352941,0.00018867924528301886,5300.0,78.02723592197276,0.012816037735849056,0.2830208333333333,3.5333087964666916,240.0,0.0,0.0,0.0,0.0,2333.333333333333,70000.0,0.0,0.0,340000.0,0.015454545454545457,64.70588235294117,22000000.0,0.0,0.0,0.0,0.0,87002.0,16.415471698113212,0.060918139812877865,5300.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340000.0,340000.0,0.0,0.0,1000000.0,1.818181818181818,0.55,4.583333333333333,0.21818181818181814,500.0,0.002,240.0,0.0041666666666666675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1.206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340000.0,16.89692873471822,0.05918235294117648,20122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,116.0,360001.0,360001.0,-3.3333240740997942e-06,-5.454545454545455e-08,22000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,60,30000,0,0.0,118,264,0,0,0,0,0.0,0,0,0.0,605,5,0,0,61,0,0,0,121,2,0,0.0,0,6,230000,0,0,20000000,1700000,70000,24002.0,7500,34,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,90000,0,0,0,40000,0,0.0,0.0,12,0,0.0,0,0,0,0,20114,0.0,0,12,0,24001,-0.4,10000000,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,121.0,0.008264462809917356,5.0,0.0,0.0,0.0,0.0,61.0,61.0,20.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.6086956521739128e-05,38333.333333333336,230000.0,500.0,30000.0,0.0,0.0,0.0,0.0,20000000.0,11.764705882352944,0.085,24.285714285714285,0.041176470588235294,2.9164236313640535,0.3428857142857143,3.200266666666667,0.3124739605032914,220.58823529411762,0.0045333333333333345,34.0,0.029411764705882356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,118.0,0.44696969696969696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20114.0,20114.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.23728813559322,264.0,24001.0,24001.0,-1.6665972251156202e-05,-4e-08,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,30,0,1,1.0,13,0,0,0,0,0,0.0,0,0,0.0,183,3,0,0,1,0,0,0,61,1,3700,32.433,1,0,0,0,150000,10000000,0,0,1.0,3700,0,1,0.0,0,0,0.0,20000,0.0,0,0,0,0.0,0,150000,0,0,0,0,0,0.0,0.0,2,0,0.0,0,0,0,150000,20161,0.0,0,2,0,120001,-0.4,10000000,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,61.0,0.016393442622950817,3.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.016393442622950817,0.00027027027027027033,3700.0,114.0813369099374,0.008765675675675677,32.433,0.030832793759442544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.015,66.66666666666667,10000000.0,0.0,0.0,0.0,0.0,1.0,0.00027027027027027033,3700.0,3700.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,7.440107137542782,0.13440666666666667,20161.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,120001.0,120001.0,-3.3333055557870358e-06,-4e-08,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,45,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,148,4,0,0,1,0,0,0,37,1,5100,1.765,0,0,0,2,0,15000000,0,0,9001.0,5200,0,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,120000,0,900000,0,0,0,0.0,0.0,2,1,1.0,1,0,0,0,20113,0.0,0,2,0,9001,0.49,15000000,0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,37.0,0.027027027027027032,4.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.027027027027027032,0.000196078431372549,5100.0,2889.518413597734,0.000346078431372549,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,9001.0,1.7309615384615384,0.5777135873791801,5200.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,120000.0,0.0,0.0,900000.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20113.0,20113.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9001.0,18369.38775510204,5.4438395733807346e-05,3.266666666666667e-08,30612244.897959184,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,50,20000,0,0.0,0,18,0,0,0,1,1.0,18001,0,0.1,726,6,0,0,1,0,0,0,121,2,5700,31.579,0,4,0,6,0,49000000,2500000,0,21001.88333,11100,0,10,0.100005,0,0,0.0,0,0.0,0,0,0,159001.0002,4400,300000,0,0,0,30000,0,0.0,0.0,4,4,1.0,121,0,0,0,20114,0.0,0,4,0,180001,0.92,24000000,0,0.08,1.0,1.0,1.0,5.55524693072607e-05,18001.0,18001.0,0.0,0.0,0.1,0.00013774104683195594,7260.0,121.0,0.008264462809917356,6.0,0.0,0.0,0.0,0.0,1.0,1.0,12.5,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,0.0003508771929824561,2850.0,180.49969916716805,0.00554017543859649,31.579,0.0,0.0,4.0,4.0,0.0,0.0,400.0,20000.0,6.0,6.0,0.0,0.0,49000000.0,19.6,0.051020408163265314,2500000.0,0.0,0.0,21001.88333,1.8920615612612608,0.5285240292780924,11100.0,0.0,0.0,10.0,99.99500024998751,0.0100005,0.100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159001.0002,36.136590954545454,0.02767278189738079,0.014666666666666666,0.0,0.0,68.18181818181819,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.25,0.008264462809917356,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,20114.0,20114.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,18.0,18.0,180001.0,195653.2608695652,5.111082716207132e-06,3.833333333333333e-08,26086956.52173913,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,35,90000,0,0.0,115,470,0,0,0,0,0.0,12001,1,1.0,122,2,0,0,0,0,0,0,61,3,4000,3.0,0,0,0,6,340000,49000000,700000,0,0.0,4000,0,2,1.0,0,0,0.0,0,0.0,0,0,0,8.329999999999999e-05,0,340000,0,900000,550000,100000,0,0.0,0.0,0,1,1.0,0,0,0,340000,20152,0.0,0,0,0,12001,0.41,21000000,0,0.08571428571428573,0.0,0.0,0.0,0.0,12001.0,12001.0,8.332638946754439e-05,1.0,1.0,0.008196721311475409,122.0,61.0,0.016393442622950817,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.00038888888888888887,0.0,0.0,0.0,0.0,0.0,0.0,61.0,20.33333333333333,0.049180327868852465,0.00075,1333.3333333333333,1333.3333333333333,0.00075,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.428571428572,90000.0,6.0,1.764705882352941e-05,56666.66666666666,0.006938775510204082,144.11764705882354,70.0,0.014285714285714284,700000.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329999999999999e-05,8.329999999999999e-05,0.0,0.0,0.0,0.0,340000.0,340000.0,0.0,0.0,900000.0,1.6363636363636365,0.6111111111111112,5.5,0.18181818181818185,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,115.0,0.24468085106382975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,340000.0,16.87177451369591,0.059270588235294124,20152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086956521739131,470.0,12001.0,29270.731707317074,3.416381968169319e-05,1.9523809523809524e-08,51219512.19512195,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,40,0,10,1.0,0,0,0,0,0,0,0.0,0,0,0.0,121,1,0,0,0,0,0,0,121,2,0,0.0,415,7,300000,2,0,43000000,3100000,70000,1.0,4900,9,1,0.0,0,0,0.0,0,1.0,0,0,0,0.0,4900,150000,0,800000,0,0,405,1.0,0.0,6,0,0.0,0,0,0,0,20114,0.0,0,6,0,45001,-0.4,10000000,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.008264462809917356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,60.5,0.016528925619834708,2.0,0.0,0.0,0.0,0.0,415.0,59.28571428571429,0.016867469879518072,2.3333333333333332e-05,42857.142857142855,150000.0,0.0,0.0,6.6666666666666675e-06,2.0,0.0,0.0,43000000.0,13.870967741935484,0.07209302325581396,44.28571428571429,0.022580645161290318,70000.0,1.4285714285714285e-05,0.00020408163265306123,4900.0,544.4444444444445,0.0018367346938775511,9.0,0.1111111111111111,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0.03266666666666666,0.1,1.0,30.612244897959183,150000.0,0.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,405.0,405.0,0.0024691358024691358,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20114.0,20114.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,45001.0,45001.0,-8.888691362414169e-06,-4e-08,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,40,50000,0,0.0,324,937,0,33001,2,1,1.0,1,0,0.0,219,3,0,0,97,0,0,0,73,2,4000,3.0,0,21,790000,5,0,62000000,12700000,140000,9001.750021,9200,9,3,8.329999999999999e-05,0,0,0.0,0,0.0,0,0,0,9002.0,0,140000,0,900000,760000,80000,0,0.0,0.0,2,1,1.0,0,0,0,0,20132,0.0,0,2,0,12001,0.01,15000000,0,0.1,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,219.0,73.0,0.0136986301369863,3.0,0.0,0.0,0.0,0.0,97.0,97.0,10.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,73.0,36.5,0.0273972602739726,0.0005,2000.0,1333.3333333333333,0.00075,3.0,0.0,0.0,21.0,2.6582278481012654e-05,37619.04761904762,158000.0,1250.0,50000.0,6.3291139240506325e-06,5.0,0.0,0.0,62000000.0,4.881889763779528,0.20483870967741932,90.71428571428572,0.011023622047244094,15.55253141593544,0.06429821443571429,0.9784510892391304,1.022023493047186,1022.2222222222223,0.0009782608695652177,3.0,0.3333333333333333,36014.405762304916,2.7766666666666663e-05,8.329999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002.0,9002.0,0.0,0.0,0.0,0.0,140000.0,140000.0,0.0,0.0,900000.0,1.1842105263157894,0.8444444444444444,9.5,0.10526315789473684,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,1.0,324.0,0.3457844183564568,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20132.0,20132.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.8919753086419755,937.0,12001.0,1200100.0,8.332638946754438e-07,6.666666666666666e-10,1500000000.0,15000000.0,0.0,0.0,0.0,33001.0,16500.5,2.0,6.0604224114420765e-05,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,40,110000,0,0.0,753,568,0,0,0,0,0.0,0,0,0.0,255,3,0,0,1,0,0,0,85,1,0,0.0,3,0,0,1,0,4000000,0,0,108001.5556,4300,0,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,4300,0,0,900000,930000,120000,3,1.0,0.0,25,1,1.0,25,0,0,0,20084,0.0,0,25,0,108001,-0.31,4000000,0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,85.0,0.011764705882352941,3.0,0.0,0.0,0.0,0.0,1.0,1.0,13.333333333333336,0.0003636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.011764705882352941,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2750.0,110000.0,1.0,1.0,0.0,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,108001.5556,25.116640837209307,0.03981424134227933,4300.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,0.967741935483871,1.0333333333333334,7.75,0.12903225806451613,40000.0,2.5e-05,3.0,0.3333333333333333,1.0,0.0,0.0,25.0,25.0,0.04,1.0,753.0,1.3257042253521127,1.0,0.04,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,20084.0,20084.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.7543160690571049,568.0,108001.0,108001.0,-2.8703437931130266e-06,-7.75e-08,4000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
